dur,proto,service,sbytes,dbytes
43.25124,111,10,1212,536
5.00E-06,115,7,114,0
0.891399,111,10,564,354
8.00E-06,115,7,114,0
1.441146,111,10,5978,1754
56.306396,111,10,1244,536
0.444014,111,10,818,2214
1.00E-05,115,7,114,0
0.698746,111,10,746,4206
1.20E-05,115,7,114,0
56.306396,111,10,1244,536
1.20E-05,115,10,1412,0
1.00E-05,115,7,114,0
1.10E-05,115,7,114,0
1.30E-05,115,10,1358,0
1.20E-05,115,10,1688,0
0.7276,111,10,1850,698
1.10E-05,115,7,114,0
1.10E-05,115,7,114,0
4.284158,111,10,1276,1630
1.121615,111,10,11516,1048
2.393485,111,10,1210,68258
4.284158,111,10,1276,1630
1.10E-05,115,7,114,0
1.178038,111,10,564,354
7.00E-06,115,7,114,0
0.436633,111,10,900,950
0.429575,111,10,1086,71573
1.10E-05,115,7,114,0
1.10E-05,115,7,114,0
0.81671,111,10,3406,810
5.00E-06,115,10,168,0
0.522273,111,10,5546,740
8.00E-06,115,7,114,0
1.10E-05,115,7,114,0
0.716365,111,10,1382,726
1.079089,111,10,602,642
1.003554,111,10,756,268
1.10E-05,115,7,114,0
4.80825,111,10,3876,631364
0.591393,111,10,734,354
1.20E-05,115,10,1064,0
0.509117,111,10,1058,752
1.10E-05,115,7,114,0
1.30E-05,115,10,1092,0
0.442939,111,10,624,268
5.00E-06,115,10,968,0
1.00E-06,115,7,114,0
4.00E-06,115,7,114,0
1.30E-05,115,10,1076,0
1.00E-06,115,10,168,0
1.00E-06,115,7,114,0
1.20E-05,115,10,550,0
0.95136,111,10,564,354
1.30E-05,115,10,990,0
5.189752,111,10,6142,1071374
7.00E-06,115,7,114,0
1.38183,111,10,546,354
4.00E-06,115,7,114,0
7.00E-06,115,7,114,0
0.207422,111,10,836,268
0.272017,111,10,1022,1908
0.176132,111,10,804,268
4.00E-06,115,7,114,0
0.198681,111,10,1046,21748
0.241559,111,10,774,1354
1.297313,111,10,564,354
0.254693,111,10,20964,354
1.537748,111,10,564,354
0.989712,111,10,1368,70838
7.00E-06,115,7,114,0
4.00E-06,115,10,168,0
1.912035,111,10,48633,2090
3.00E-06,115,7,114,0
7.00E-06,115,7,114,0
0.632081,111,10,1058,816
0.646581,111,10,1058,796
7.082563,111,10,6026,963403
4.00E-06,115,7,114,0
0.510924,111,10,66949,526
1.394515,111,10,1362,2870
0.616043,111,10,1068,756
0.213645,111,10,830,7314
2.645558,111,10,2516,354
0.558848,111,10,794,6798
1.00E-06,115,7,114,0
1.00E-05,115,10,168,0
4.00E-06,115,7,114,0
1.00E-06,115,7,114,0
0.279588,111,10,840,2168
4.00E-06,115,7,114,0
4.00E-06,115,7,114,0
7.00E-06,115,7,114,0
0.596947,111,10,994,804
4.00E-06,115,7,114,0
1.10E-05,115,7,114,0
8.00E-06,115,7,114,0
1.10E-05,115,7,114,0
0.281634,111,10,994,722
8.00E-06,115,7,114,0
8.00E-06,115,7,114,0
1.10E-05,115,7,114,0
0.441082,111,10,566,268
0.428193,111,10,902,268
3.00E-06,115,7,114,0
0.359201,111,10,600,268
1.036067,111,10,636,354
3.00E-06,115,7,114,0
0.357916,111,10,466,182
23.089283,115,10,3388,0
0.376045,111,10,278,96
4.00E-06,115,7,114,0
23.089283,115,10,3388,0
4.00E-06,115,7,114,0
0.610128,111,10,908,554
1.70E-05,115,10,220,0
4.00E-06,115,7,114,0
4.00E-06,115,7,114,0
0.225462,111,10,1048,268
0.56805,111,10,828,1314
1.00E-05,115,7,114,0
0.350456,111,10,562,268
1.064857,111,10,500,354
32.105835,111,10,1244,622
1.10E-05,115,7,114,0
1.00E-05,115,10,168,0
32.105835,111,10,1244,622
1.00E-05,115,7,114,0
1.364529,111,10,1668,816
21.586037,111,10,14534,2948800
4.00E-06,115,7,114,0
0.755223,111,10,590,268
0.265292,111,10,1200,2130
8.00E-06,115,7,114,0
0.399196,111,10,994,722
0.552098,111,10,802,268
0.731389,111,10,928,3964
1.00E-05,115,7,114,0
8.00E-06,115,7,114,0
0.358468,111,10,894,268
1.00E-05,115,7,114,0
7.00E-06,115,7,114,0
7.00E-06,115,7,114,0
3.00E-06,115,10,168,0
1.10E-05,115,7,114,0
1.10E-05,115,7,114,0
7.00E-06,115,7,114,0
4.00E-06,115,7,114,0
4.00E-06,115,7,114,0
0.263591,111,10,846,1204
1.00E-05,115,7,114,0
0.872319,111,10,364,354
4.00E-06,115,7,114,0
0.221225,111,10,822,2098
1.00E-05,115,7,114,0
0.670407,111,10,774,556
0.661784,111,10,972,2580
8.00E-06,115,10,1064,0
0.673476,111,10,590,354
4.00E-06,115,7,114,0
0.443141,111,10,886,2180
0.614207,111,10,678,256
1.30E-05,115,10,1064,0
0.870101,111,10,774,642
5.00E-06,115,10,1064,0
1.10E-05,115,7,114,0
4.00E-06,115,7,114,0
6.00E-06,115,7,114,0
1.10E-05,115,7,114,0
2.402099,111,10,1272,1646
6.00E-06,115,7,114,0
2.402099,111,10,1272,1646
1.10E-05,115,10,168,0
6.00E-06,115,7,114,0
0.597901,111,10,1062,742
3.00E-06,115,7,114,0
7.00E-06,115,7,114,0
3.00E-06,115,7,114,0
0.885948,111,10,1062,812
0.86519,111,10,1322,268
1.00E-06,115,7,114,0
0.525489,111,10,540,354
0.491988,111,10,612,268
0.775526,111,10,2048,354
0.558985,111,10,994,738
1.10E-05,115,10,1064,0
59.382812,13,10,33728,0
1.10E-05,115,7,114,0
0.558985,111,10,994,738
59.382812,13,10,33728,0
8.00E-06,115,7,114,0
0.290003,111,10,994,750
2.539587,111,10,2554,1698
1.00E-06,115,7,114,0
0.305956,111,10,994,736
1.042347,111,10,564,354
1.00E-06,115,7,114,0
0.896815,111,10,1193,1824
1.439508,111,10,1042,22872
1.00E-06,115,7,114,0
0.644262,111,10,994,802
0.629475,111,10,854,268
3.00E-06,115,7,114,0
0.477206,111,10,994,752
0.536639,111,10,620,268
1.052862,111,10,564,354
0.433083,111,10,994,736
1.10E-05,115,10,168,0
1.499235,111,10,1016,9286
2.00E-06,115,7,114,0
0.607924,111,10,1384,1304
1.774803,111,10,3039,1652
2.00E-06,115,7,114,0
0.706841,111,10,530,354
0.803149,111,10,1206,29462
2.00E-06,115,7,114,0
0.69693,111,10,590,268
0.906685,111,10,2516,354
1.114063,111,10,756,268
1.346173,111,10,872,1982
7.00E-06,115,7,114,0
4.00E-06,115,7,114,0
0.553894,111,10,868,1370
0.642193,111,10,1346,1560
8.00E-06,115,10,1064,0
0.39322,111,10,994,720
3.601815,111,10,3168,332677
8.00E-06,115,7,114,0
4.00E-06,115,10,168,0
2.097175,111,10,3472,1830
0.426634,111,10,17532,354
4.00E-06,115,7,114,0
2.097175,111,10,3472,1830
0.534649,111,10,1060,764
4.00E-06,115,7,114,0
0.65551,111,10,596,354
4.00E-06,12,10,200,0
4.00E-06,115,7,114,0
0.300921,111,10,674,268
4.00E-06,12,10,200,0
4.00E-06,115,7,114,0
4.00E-06,12,10,200,0
1.10E-05,115,10,320,0
4.00E-06,115,7,114,0
31.373333,111,10,1100,450
4.00E-06,12,10,200,0
4.00E-06,115,7,114,0
1.953348,111,10,1200,2894
31.373333,111,10,1100,450
5.00E-06,115,10,1064,0
46.815586,111,10,916,622
1.238435,111,10,870,354
0.096102,115,10,1328,640
2.512086,111,10,64376,1990
57.995934,111,10,1362,536
1.20E-05,115,7,114,0
32.361782,111,10,1128,622
1.900213,111,10,4731,1808
59.82048,115,10,14976,0
1.00E-05,115,10,104,0
6.00E-06,115,7,114,0
1.20607,111,10,1010,4962
6.00E-06,115,7,114,0
7.00E-06,115,10,168,0
6.00E-06,115,7,114,0
2.057569,111,10,1224,87323
1.20E-05,115,7,114,0
8.00E-06,115,10,168,0
1.20E-05,115,7,114,0
0.466038,111,10,774,556
1.20E-05,115,7,114,0
0.998219,111,10,774,556
1.10E-05,115,7,114,0
0.319514,111,10,922,172
1.10E-05,115,7,114,0
0.650565,111,10,808,1196
1.10E-05,115,7,114,0
0.622273,111,10,820,1074
0.461595,111,10,822,1366
1.40E-05,115,10,168,0
1.00E-06,115,7,114,0
1.00E-06,115,7,114,0
0.347231,111,10,846,10058
1.00E-06,115,7,114,0
1.159184,111,10,1502,780
3.00E-06,115,7,114,0
0.772161,111,10,1066,814
3.00E-06,115,7,114,0
0.450049,111,10,568,354
3.00E-06,115,7,114,0
0.394356,111,10,172,354
1.129636,111,10,986,768
0.470621,111,10,700,354
0.485825,111,10,7940,354
31.46102,111,10,924,708
0.225135,111,10,750,5938
0.796308,111,10,1058,842
1.086679,111,10,16014,1802
0.530217,111,10,1068,736
1.679975,111,10,1122,41098
0.523551,111,10,994,746
1.10E-05,115,7,114,0
0.481015,111,10,908,558
1.10E-05,115,7,114,0
0.372017,111,10,608,268
1.10E-05,115,7,114,0
0.438725,111,10,616,268
0.545339,111,10,1130,804
0.706355,111,10,564,354
9.00E-06,115,7,114,0
0.555921,111,10,17778,808
9.00E-06,115,7,114,0
0.694448,111,10,1070,714
3.427032,111,10,2516,354
0.53864,111,10,1058,728
0.4462,111,10,834,1242
1.10E-05,115,10,168,0
5.00E-06,115,10,168,0
0.537612,111,10,888,354
0.571539,111,3,1432,1096
0.289723,111,10,864,1390
3.400374,111,5,1404,1700
0.363773,111,10,810,2538
0.473838,111,10,774,556
4.00E-06,12,10,200,0
0.528125,111,10,586,682
4.00E-06,12,10,200,0
0.977829,111,10,68106,1026
4.00E-06,12,10,200,0
5.00E-06,115,10,168,0
4.00E-06,12,10,200,0
4.00E-06,12,10,200,0
1.792739,111,10,21234,1762
4.00E-06,12,10,200,0
1.328306,111,10,788,771
39.74884,111,10,1630,2160
0.296575,111,10,632,268
0.397924,111,10,546,268
2.818699,111,10,134108,2376
0.378403,111,10,866,1110
2.818699,111,10,134108,2376
0.425362,111,10,802,3228
0.609055,111,10,1570,9266
2.364948,111,10,132886,2322
0.655904,111,10,994,762
1.10E-05,115,7,114,0
0.405113,111,10,994,708
8.00E-06,115,7,114,0
0.688058,111,10,4902,766
1.10E-05,115,7,114,0
0.554512,111,10,602,354
1.10E-05,115,7,114,0
0.409817,111,10,1060,708
1.10E-05,115,7,114,0
0.80008,111,10,564,354
4.00E-06,115,7,114,0
1.582328,111,10,41102,1870
9.00E-06,115,7,114,0
0.285404,111,10,956,268
5.00E-06,115,7,114,0
0.435823,111,10,994,762
5.00E-06,115,7,114,0
0.23369,111,10,874,268
5.00E-06,115,7,114,0
1.20E-05,115,10,168,0
5.00E-06,115,7,114,0
1.10E-05,115,7,114,0
0.462914,111,10,628,354
4.00E-06,12,10,200,0
0.491967,111,10,364,354
0.467061,111,10,542,354
0.765195,111,10,1060,818
0.394844,111,10,882,268
0.535707,111,10,1060,716
0.211065,111,10,834,268
0.343431,111,10,550,268
0.238422,111,10,806,948
0.295086,111,10,1010,39188
0.674645,111,10,364,686
0.674645,111,10,364,686
0.552746,111,10,686,354
0.53154,111,10,462,268
0.467707,111,10,652,354
0.496857,111,10,666,172
1.159325,111,10,3448,3188
0.325396,111,10,828,2702
0.502813,111,10,1258,756
0.306898,111,10,586,268
0.12827,111,10,192,96
0.445744,111,10,648,354
0.51986,111,10,994,720
1.074526,111,10,10296,1868
1.074526,111,10,10296,1868
1.074526,111,10,10296,1868
0.638513,111,10,364,354
0.711807,111,10,1064,842
22.381863,115,10,11136,0
8.231829,111,10,8900,1601693
0.667101,111,10,564,354
0.789967,111,10,942,6802
0.697085,111,10,1878,65860
0.63,111,10,564,354
0.656699,111,10,830,1016
7.00E-06,115,7,114,0
7.00E-06,115,7,114,0
7.00E-06,115,7,114,0
0.23527,111,10,762,960
0.599172,111,10,278,86
0.599172,111,10,278,86
0.008303,115,10,85,150
0.182856,111,10,920,268
0.462273,111,10,1842,518
0.277966,111,10,792,1180
0.371161,111,10,1272,6978
0.216048,111,10,990,2038
0.713755,111,10,2754,1694
2.701282,111,10,3628,564522
0.91929,111,10,30896,1236
0.91929,111,10,30896,1236
0.706907,111,10,590,354
0.719648,111,10,1024,5970
0.824394,111,10,1054,1344
7.00E-06,115,7,114,0
7.00E-06,115,7,114,0
0.476639,111,10,470,354
0.677523,111,10,1066,790
0.764707,111,10,76185,612
1.230228,111,10,564,354
0.254893,111,10,926,172
1.00E-05,115,10,342,0
1.896046,111,10,2350,40174
1.10E-05,115,10,1614,0
0.710506,111,10,830,1236
9.00E-06,115,10,1104,0
0.688862,111,10,564,354
3.00E-06,115,10,168,0
0.290367,111,10,920,268
1.00E-06,115,10,280,0
1.00E-05,115,10,168,0
5.00E-06,115,10,168,0
0.254866,111,10,836,1238
0.688868,111,10,966,3804
1.097304,111,10,564,354
0.535114,111,10,590,268
7.00E-06,115,10,858,0
1.00E-05,115,10,168,0
0.979499,111,10,1072,20428
0.36465,111,10,364,2192
0.36465,111,10,364,2192
0.67437,111,10,590,354
0.955183,111,10,564,354
0.610123,111,10,610,354
0.404555,111,10,554,268
32.447758,111,10,1988,1644
0.784443,111,10,1130,772
0.440647,111,10,844,268
0.668918,111,10,1010,754
2.475941,111,10,2354,1772
0.483373,111,10,268,354
0.397939,111,10,4748,268
0.64289,111,10,848,268
0.987638,111,10,976,3328
0.987638,111,10,976,3328
0.715184,111,10,774,556
1.130733,111,10,508,1302
1.130733,111,10,508,1302
0.207156,111,10,652,1058
0.205856,111,10,4764,434
0.205856,111,10,4764,434
1.10E-05,115,10,168,0
0.642848,111,10,564,354
5.00E-06,115,10,1104,0
0.671189,111,10,564,354
0.62357,111,10,564,354
1.20E-05,115,10,1510,0
20.54291,115,10,1216,0
20.54291,115,10,1216,0
0.627022,111,10,590,268
0.339093,111,10,590,268
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
0.786395,111,3,826,1308
1.279771,111,3,802,1122
1.015372,111,10,2516,268
1.693294,111,3,790,1234
9.00E-06,115,10,104,0
1.683584,111,10,534,354
0.81496,111,10,534,268
0.859209,111,10,2516,354
0.659196,111,10,534,268
3.00E-06,115,10,104,0
1.921398,111,3,796,1148
0.725255,111,10,534,268
1.496686,111,10,2516,354
9.00E-06,115,10,104,0
1.358835,111,3,792,1266
9.00E-06,115,10,104,0
1.410288,111,10,2516,354
1.309138,111,10,2516,354
0.888199,111,3,828,1308
0.962131,111,3,798,1072
0.896122,111,10,2516,354
0.774641,111,3,800,1224
2.303118,111,3,806,1166
1.26523,111,3,794,1426
1.188543,111,3,800,1400
0.994907,111,3,794,1210
0.994907,111,3,794,1210
3.00E-06,111,10,90,0
9.00E-06,111,10,90,0
9.00E-06,111,10,90,0
9.00E-06,111,10,90,0
0.639586,111,3,800,1088
8.769756,111,10,450,0
6.603447,111,10,450,0
8.813867,111,10,450,0
8.769756,111,10,450,0
7.960155,111,10,450,0
6.719285,111,10,450,0
9.767589,111,10,450,0
7.960155,111,10,450,0
9.352236,111,10,450,0
8.910785,111,10,450,0
7.939589,111,10,450,0
9.352236,111,10,450,0
8.910785,111,10,450,0
7.348569,111,10,450,0
1.029447,111,3,816,1334
7.916555,111,10,450,0
6.308512,111,10,450,0
7.939589,111,10,450,0
6.308512,111,10,450,0
7.348569,111,10,450,0
7.916555,111,10,450,0
8.813867,111,10,450,0
6.719285,111,10,450,0
9.767589,111,10,450,0
6.603447,111,10,450,0
8.325615,111,10,360,0
7.996897,111,10,360,0
8.58623,111,10,360,0
8.097473,111,10,360,0
8.58623,111,10,360,0
7.996897,111,10,360,0
8.325615,111,10,360,0
8.097473,111,10,360,0
8.570232,111,10,270,0
7.907635,111,10,270,0
8.570232,111,10,270,0
7.907635,111,10,270,0
8.386235,111,10,270,0
8.386235,111,10,270,0
11.237461,111,10,180,0
11.334839,111,10,180,0
10.536401,111,10,180,0
8.618816,111,10,180,0
8.821477,111,10,180,0
8.821477,111,10,180,0
11.19214,111,10,180,0
9.727094,111,10,180,0
9.727094,111,10,180,0
11.334839,111,10,180,0
12.689242,111,10,180,0
11.19214,111,10,180,0
11.301563,111,10,180,0
11.301563,111,10,180,0
11.237461,111,10,180,0
8.618816,111,10,180,0
10.536401,111,10,180,0
12.689242,111,10,180,0
1.628627,111,3,794,1340
0.63193,111,10,2516,354
0.752429,111,3,818,1088
0.651141,111,3,812,1156
0.565677,111,10,2516,268
0.669597,111,3,796,1246
0.737757,111,3,826,1174
1.061405,111,3,814,1274
9.00E-06,111,10,90,0
1.596161,111,3,798,1224
9.00E-06,111,10,90,0
3.00E-06,111,10,90,0
8.00E-06,111,10,90,0
5.262681,111,10,270,0
6.618974,111,10,270,0
2.998533,111,10,270,0
4.187866,111,10,270,0
5.584265,111,10,270,0
5.584265,111,10,270,0
5.262681,111,10,270,0
4.739647,111,10,270,0
5.650002,111,10,270,0
5.262734,111,10,270,0
4.948394,111,10,270,0
3.912358,111,10,270,0
1.447073,111,3,794,1420
6.618974,111,10,270,0
9.00E-06,111,10,90,0
5.650002,111,10,270,0
5.262734,111,10,270,0
9.415498,111,10,180,0
9.245839,111,10,180,0
6.985785,111,10,180,0
9.313697,111,10,180,0
6.985785,111,10,180,0
10.629846,111,10,180,0
6.456078,111,10,180,0
9.955144,111,10,180,0
9.45828,111,10,180,0
9.955144,111,10,180,0
9.245839,111,10,180,0
8.947267,111,10,180,0
6.456078,111,10,180,0
8.11586,111,10,180,0
8.947267,111,10,180,0
8.747383,111,10,180,0
6.948473,111,10,180,0
6.20447,111,10,180,0
8.747383,111,10,180,0
9.415498,111,10,180,0
6.917167,111,10,180,0
6.653514,111,10,180,0
8.11586,111,10,180,0
9.45828,111,10,180,0
6.299816,111,10,180,0
6.948473,111,10,180,0
10.629846,111,10,180,0
6.20447,111,10,180,0
6.299816,111,10,180,0
6.917167,111,10,180,0
6.653514,111,10,180,0
9.313697,111,10,180,0
0.751518,111,3,824,1256
0.751518,111,3,824,1256
1.003885,111,3,814,1256
1.29702,111,3,792,1204
1.39739,111,3,800,1268
1.39739,111,3,800,1268
0.646912,111,3,810,1256
9.00E-06,111,10,90,0
8.00E-06,111,10,90,0
0.890052,111,3,802,1084
2.00E-06,111,10,90,0
8.00E-06,111,10,90,0
9.00E-06,111,10,90,0
8.00E-06,111,10,90,0
3.938529,111,10,360,0
3.00E-06,111,10,90,0
4.601884,111,10,270,0
5.062614,111,10,270,0
5.062614,111,10,270,0
3.152003,111,10,270,0
3.843371,111,10,270,0
0.993759,111,3,798,1086
8.114948,111,10,180,0
6.134329,111,10,180,0
7.035784,111,10,180,0
5.129177,111,10,180,0
6.895281,111,10,180,0
7.035784,111,10,180,0
8.114948,111,10,180,0
7.337898,111,10,180,0
5.129177,111,10,180,0
8.341331,111,10,180,0
6.329473,111,10,180,0
6.635257,111,10,180,0
7.337898,111,10,180,0
6.895281,111,10,180,0
6.635257,111,10,180,0
5.454778,111,10,180,0
6.134329,111,10,180,0
8.341331,111,10,180,0
6.329473,111,10,180,0
5.454778,111,10,180,0
9.215617,111,10,180,0
8.801812,111,10,180,0
8.613407,111,10,180,0
8.613407,111,10,180,0
8.566523,111,10,180,0
8.566523,111,10,180,0
8.801812,111,10,180,0
9.215617,111,10,180,0
8.384709,111,10,180,0
8.384709,111,10,180,0
0.937201,111,3,798,1328
0.937201,111,3,798,1328
0.797394,111,3,816,1076
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
0.987558,111,3,828,1266
0.962356,111,10,2516,268
0.368722,111,10,2516,268
0.368722,111,10,2516,268
0.358316,111,10,2516,268
0.903236,111,10,2516,354
0.676293,111,3,790,1084
0.676293,111,3,790,1084
9.00E-06,111,10,90,0
9.00E-06,111,10,90,0
6.00E-06,111,10,90,0
1.00E-06,111,10,90,0
0.907352,111,10,2516,268
4.00E-06,111,10,90,0
0.907352,111,10,2516,268
3.00E-06,111,10,90,0
1.333891,111,10,2516,354
6.00E-06,111,10,90,0
5.00E-06,111,10,90,0
9.00E-06,111,10,90,0
9.00E-06,111,10,90,0
9.00E-06,111,10,90,0
2.43708,111,3,826,1150
13.409438,111,10,360,0
13.409438,111,10,360,0
5.505094,111,10,360,0
5.822799,111,10,360,0
9.913744,111,10,360,0
8.012711,111,10,360,0
9.913744,111,10,360,0
12.365959,111,10,360,0
8.435792,111,10,360,0
5.505094,111,10,360,0
5.822799,111,10,360,0
4.044596,111,10,360,0
8.00E-06,111,10,90,0
12.365959,111,10,360,0
11.433287,111,10,360,0
14.317608,111,10,360,0
1.383478,111,10,2516,354
11.711446,111,10,360,0
8.435792,111,10,360,0
8.012711,111,10,360,0
12.799528,111,10,360,0
14.606152,111,10,360,0
11.433287,111,10,360,0
14.606152,111,10,360,0
11.711446,111,10,360,0
12.799528,111,10,360,0
7.777194,111,10,360,0
9.468592,111,10,360,0
4.502242,111,10,360,0
14.317608,111,10,360,0
9.468592,111,10,360,0
7.777194,111,10,360,0
9.00E-06,111,10,90,0
16.386732,111,10,270,0
14.27611,111,10,270,0
1.257939,111,3,812,1168
16.386732,111,10,270,0
14.003685,111,10,270,0
14.003685,111,10,270,0
14.27611,111,10,270,0
15.924659,111,10,270,0
15.924659,111,10,270,0
14.604401,111,10,270,0
14.604401,111,10,270,0
18.150068,111,10,180,0
15.674355,111,10,180,0
15.674355,111,10,180,0
18.150068,111,10,180,0
16.287514,111,10,180,0
16.287514,111,10,180,0
9.00E-06,115,10,104,0
0.989003,111,10,2516,354
1.403153,111,3,826,1334
1.00E-06,115,10,104,0
2.695696,111,10,2516,354
2.695696,111,10,2516,354
3.362309,111,3,828,1248
9.00E-06,115,10,104,0
9.00E-06,115,10,104,0
2.079586,111,10,2516,354
1.408387,111,3,822,1310
1.408387,111,3,822,1310
9.00E-06,115,10,104,0
1.00E-05,115,10,104,0
0.665569,111,10,2516,268
1.314189,111,3,802,1344
1.314189,111,3,802,1344
2.233867,111,10,2516,354
9.00E-06,115,10,104,0
2.298593,111,3,798,1140
5.00E-06,111,10,90,0
3.00E-06,115,10,104,0
8.00E-06,111,10,90,0
0.96784,111,10,2516,354
8.00E-06,111,10,90,0
8.00E-06,111,10,90,0
5.00E-06,111,10,90,0
1.00E-06,115,10,104,0
9.00E-06,111,10,90,0
8.00E-06,111,10,90,0
0.731433,111,3,820,1140
9.00E-06,111,10,90,0
1.494829,111,10,2516,354
6.079056,111,10,450,0
9.00E-06,111,10,90,0
5.496955,111,10,450,0
5.496955,111,10,450,0
6.00E-06,115,10,104,0
0.987604,111,3,800,1266
5.311066,111,10,450,0
6.079056,111,10,450,0
5.685085,111,10,450,0
5.685085,111,10,450,0
5.311066,111,10,450,0
7.961623,111,10,360,0
6.191498,111,10,360,0
5.720758,111,10,360,0
6.191498,111,10,360,0
9.361219,111,10,360,0
8.134928,111,10,360,0
8.134928,111,10,360,0
6.021315,111,10,360,0
10.867534,111,10,360,0
7.587821,111,10,360,0
8.310976,111,10,360,0
9.361219,111,10,360,0
8.310976,111,10,360,0
10.867534,111,10,360,0
6.021315,111,10,360,0
5.720758,111,10,360,0
7.961623,111,10,360,0
10.061771,111,10,360,0
7.587821,111,10,360,0
10.061771,111,10,360,0
9.563222,111,10,360,0
9.563222,111,10,360,0
13.600824,111,10,270,0
11.041367,111,10,270,0
15.635316,111,10,270,0
1.25917,111,10,2516,354
15.839502,111,10,270,0
12.236912,111,10,270,0
13.296462,111,10,270,0
15.839502,111,10,270,0
13.600824,111,10,270,0
13.296462,111,10,270,0
1.903895,111,3,804,1256
12.48426,111,10,270,0
13.872845,111,10,270,0
13.872845,111,10,270,0
14.47903,111,10,270,0
10.71435,111,10,270,0
11.041367,111,10,270,0
15.268182,111,10,270,0
10.71435,111,10,270,0
15.635316,111,10,270,0
12.48426,111,10,270,0
15.268182,111,10,270,0
12.236912,111,10,270,0
14.47903,111,10,270,0
15.202587,111,10,180,0
17.409525,111,10,180,0
1.00E-06,115,10,104,0
16.359203,111,10,180,0
15.202587,111,10,180,0
15.069646,111,10,180,0
17.409525,111,10,180,0
15.928529,111,10,180,0
15.069646,111,10,180,0
16.359203,111,10,180,0
15.690998,111,10,180,0
15.928529,111,10,180,0
15.690998,111,10,180,0
14.923265,111,10,180,0
14.923265,111,10,180,0
9.00E-06,115,10,104,0
1.657383,111,10,2516,268
1.963387,111,3,804,1420
5.00E-06,115,10,104,0
1.610274,111,10,2516,354
6.00E-06,115,10,104,0
1.511803,111,10,2516,354
5.00E-06,115,10,104,0
9.00E-06,115,10,104,0
0.83448,111,10,2516,268
4.00E-06,115,10,104,0
1.783585,111,3,814,1390
1.260089,111,10,2516,354
3.00E-06,115,10,104,0
2.340413,111,10,2516,354
1.007035,111,3,802,1400
1.00E-06,115,10,104,0
8.411723,111,10,630,0
8.606081,111,10,630,0
7.490995,111,10,630,0
7.490995,111,10,630,0
8.411723,111,10,630,0
8.606081,111,10,630,0
8.500378,111,10,540,0
12.753002,111,10,540,0
8.783844,111,10,540,0
10.910178,111,10,540,0
13.554863,111,10,540,0
10.604687,111,10,540,0
10.26517,111,10,540,0
9.710929,111,10,540,0
13.476579,111,10,540,0
12.61987,111,10,540,0
1.193059,111,3,818,1276
10.26517,111,10,540,0
7.924705,111,10,540,0
7.924705,111,10,540,0
10.910178,111,10,540,0
8.500378,111,10,540,0
13.554863,111,10,540,0
9.394785,111,10,540,0
12.61987,111,10,540,0
12.437093,111,10,540,0
9.394785,111,10,540,0
12.753002,111,10,540,0
8.987558,111,10,540,0
8.783844,111,10,540,0
1.144726,111,10,2516,354
8.987558,111,10,540,0
10.604687,111,10,540,0
9.710929,111,10,540,0
12.437093,111,10,540,0
11.13127,111,10,540,0
13.476579,111,10,540,0
11.13127,111,10,540,0
12.485029,111,10,450,0
13.233583,111,10,450,0
12.485029,111,10,450,0
13.233583,111,10,450,0
12.852683,111,10,450,0
9.00E-06,115,10,104,0
12.852683,111,10,450,0
13.50193,111,10,360,0
14.105295,111,10,360,0
13.84239,111,10,450,0
1.060723,111,3,800,1300
13.532341,111,10,450,0
14.105295,111,10,360,0
13.50193,111,10,360,0
13.532341,111,10,450,0
14.352137,111,10,360,0
13.84239,111,10,450,0
13.996815,111,10,360,0
14.352137,111,10,360,0
13.996815,111,10,360,0
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
0,51,10,46,0
14.466012,111,10,360,0
4.00E-06,115,10,104,0
14.466012,111,10,360,0
14.032925,111,10,270,0
14.154015,111,10,270,0
14.032925,111,10,270,0
14.154015,111,10,270,0
14.40474,111,10,180,0
13.584999,111,10,180,0
0.823816,111,10,2516,268
14.40474,111,10,180,0
2.00E-06,115,10,104,0
0.865341,111,3,814,1068
13.584999,111,10,180,0
1.547814,111,3,794,1260
1.547814,111,3,794,1260
1.135329,111,10,2516,354
9.00E-06,115,10,104,0
0.564178,111,10,2516,268
5.00E-06,115,10,104,0
1.162776,111,3,808,1078
0.909413,111,10,2516,268
0.68032,111,10,2516,268
6.00E-06,115,10,104,0
1.107644,111,10,2516,268
1.030141,111,3,820,1198
1.030141,111,3,820,1198
0.914865,111,3,812,1068
0.51974,111,10,2516,268
0.965362,111,10,2516,354
0.525107,111,3,804,1182
0.680611,111,10,2516,268
0.754019,111,3,826,1076
0.648667,111,10,2516,268
0.930509,111,3,820,1068
0.673393,111,3,796,1264
0.536867,111,10,2516,268
0.605528,111,10,2516,354
4.116538,111,10,180,0
4.425197,111,10,180,0
2.653381,111,10,180,0
3.851527,111,10,180,0
0.32648,111,10,2516,268
1.00E-06,111,10,90,0
0.793669,111,3,828,1166
3.118245,111,10,180,0
6.853057,111,10,180,0
5.485879,111,10,180,0
5.485879,111,10,180,0
8.616761,111,10,180,0
5.816676,111,10,180,0
0.754171,111,10,2516,354
5.816676,111,10,180,0
8.548743,111,10,180,0
0.710911,111,3,822,1332
6.328546,111,10,180,0
4.92117,111,10,180,0
8.616761,111,10,180,0
6.328546,111,10,180,0
6.853057,111,10,180,0
7.062411,111,10,180,0
